epoch,acc,loss,val_acc,val_loss
40,0.6204616344503069,0.7983197253715673,0.5255,1.2801375422477723
41,0.6421709295108924,0.6970900876776397,0.6935,1.2277774824202061
42,0.6365564566512295,0.6982293652618072,0.599,1.3546865383088589
43,0.6548970680198146,0.6626753620333918,0.691,1.2790770886689424
44,0.659388646291928,0.7133779596553619,0.586,1.0960245122909547
45,0.6697442295769938,0.6015469266281824,0.4115,3.351269315123558
46,0.6660012476755096,0.6181072788393207,0.727,2.898001782051986
47,0.6679975046936006,0.5879044769186567,0.7035,1.321791220203042
48,0.6875857766724645,0.5405329069958131,0.7085,1.3826429974660277
49,0.6859638178564204,0.540405715337338,0.7315,1.697325287539512
50,0.6854647536093342,0.5344033407443625,0.6655,1.481559594988823
51,0.6943231441196768,0.5053620941328095,0.7235,1.4725635033249855
52,0.7018091079300817,0.5026034565508849,0.713,1.2908761848211288
53,0.7044291952737629,0.47192954577956436,0.6565,1.3273046354129912
54,0.7100436681445806,0.5111780295577261,0.6545,1.5042018193528057
55,0.7006862133499688,0.5011024954630595,0.744,1.571853036813438
56,0.735620711181436,0.41554246112025683,0.7145,1.4302943025995045
57,0.7288833437528152,0.43871922893443854,0.7065,2.034313363969326
58,0.727386150966937,0.395543452006017,0.681,1.1946583078056574
59,0.7120399251552351,0.48793293000829274,0.651,1.4561982254087924
60,0.7327510917104934,0.4113187947648061,0.457,1.8191687994003296
61,0.7374922021210231,0.39012429545391225,0.6185,1.3803360270857812
62,0.7504678727460518,0.3297923326343577,0.716,1.430619396340102
63,0.7616968184690958,0.3428648020567852,0.5855,2.7912937861680986
64,0.7499688085064022,0.3475997745618921,0.7245,1.8837712975367904
65,0.7461010605264141,0.37542327020180205,0.6985,1.7017025951212272
66,0.750842170951817,0.3489840950637926,0.6835,2.7055435606278477
67,0.7685589519799387,0.37727019157323405,0.533,1.7283457027003168
68,0.7624454148545982,0.31183001357395057,0.7145,1.308125874787569
69,0.7973799126786287,0.26263723518799337,0.6465,1.5728109489157795
70,0.772925764195858,0.31351414349996815,0.6725,2.2925919723808765
71,0.7961322520423219,0.25751231526741,0.6865,1.8611249706223607
72,0.7975046787496961,0.2768280404317178,0.6205,2.558773817792535
73,0.78078602620831,0.2934617964270817,0.534,1.753044601649046
74,0.8033686837180287,0.26769444022190547,0.703,1.323605830394663
75,0.8175920149942375,0.2293606147025982,0.6305,2.0939001415148377
76,0.7940112289606001,0.30233880681353514,0.467,2.81587891587615
77,0.8078602620161702,0.24470915961789846,0.746,1.7867216449379921
78,0.8134747348795515,0.23909474290949215,0.6395,2.4875301162935792
79,0.8169681846537742,0.2374712638877662,0.6665,1.515832417793572
80,0.8237055521047049,0.20966655245691035,0.6885,1.6550280460435898
81,0.8354335620785532,0.1967290598947929,0.5785,1.967017696171999
82,0.8148471615869257,0.2674118777066562,0.7395,1.4857044649710878
83,0.8376793512239058,0.1866923498581219,0.6365,1.9135935225933791
84,0.8556456644015987,0.16184082207172942,0.6525,1.9247490377277137
85,0.8434185901583543,0.18377880193223375,0.733,2.416301553901285
86,0.8253275109244672,0.21990170865665357,0.763,2.2202186847412957
87,0.8260761073062514,0.2527778580082965,0.7455,1.8286195969115944
88,0.8472863381160325,0.16576731488322438,0.749,2.2335680089402015
89,0.8427947598253275,0.22157374138822425,0.632,3.0863816554695367
90,0.8406737367510424,0.1974659834315051,0.746,2.34222212807741
91,0.8509045539687592,0.18246191752666674,0.552,3.5390556079000235
92,0.827698066140887,0.2557772916393658,0.739,2.0149585203006866
93,0.8506550218340612,0.19863129363360996,0.7565,2.2872693153880537
94,0.877729257649358,0.12871118970447715,0.766,2.4009720731518462
95,0.8658764816044423,0.1560678873682907,0.7565,1.9597976874262095
96,0.8738615096693699,0.15244171920924432,0.616,2.8631915735676885
97,0.8595134123741502,0.17554924923575677,0.734,3.902073535547126
98,0.8645040549045047,0.20771728717290325,0.472,2.7418084351420404
99,0.8519026824852414,0.1836926274705755,0.702,2.86640357112512
100,0.8655021834209868,0.1679454154620227,0.772,2.6970339897766826
101,0.8852152214671996,0.12463469813233305,0.742,2.407794157024822
102,0.8645040549193779,0.18265235023334836,0.697,2.4165205002613366
103,0.8789769182782283,0.1553577303638913,0.669,2.765755630718544
104,0.879351216476557,0.15277174061451268,0.441,3.24087859249115
105,0.8768558951965065,0.14494251309198583,0.5755,2.903749758582562
106,0.8561447286338116,0.2472658816801706,0.7175,2.9478594700815157
107,0.866250779802771,0.17986880124093999,0.7575,1.9799747520270758
108,0.8865876481597006,0.14643152207159393,0.674,2.288473335117102
109,0.8953212726138491,0.12666775042601325,0.7295,2.204833450935781
110,0.8979413599500936,0.12311940887804636,0.71,2.520572424530983
111,0.867997504686164,0.2003194318659004,0.7045,2.300285940121859
112,0.8810979413599501,0.17015553998806776,0.721,2.301900435499847
113,0.8738615096693699,0.16550312178344212,0.7475,2.09912944020424
114,0.9076731129207242,0.11577176799961666,0.746,2.337596924688667
115,0.9055520898390025,0.11316007018961938,0.7335,2.8995352159966714
116,0.8808484092401253,0.1673705910598012,0.7325,2.3653531360412017
117,0.871241422340562,0.18724187504330503,0.699,3.050390838754829
118,0.8976918278377055,0.1294425815526287,0.757,2.327310159120243
119,0.9125389893948845,0.09284732891653368,0.738,2.111696735722944
120,0.8893325015744491,0.14007297549698866,0.674,3.0622944187894463
121,0.8788521522145977,0.17735032857522365,0.74,2.2011574396158102
122,0.8784778540311422,0.16976229417046587,0.761,2.1350494170256424
123,0.8984404242194897,0.19624171016705283,0.7415,1.9488099562302232
124,0.9095446038751847,0.10696126401310535,0.739,2.1950125467265025
125,0.9105427323842301,0.12242721059648361,0.7225,3.642318891044706
126,0.8839675608234561,0.17579574397209094,0.7515,2.412218007101212
127,0.9157829070492826,0.09365871024997213,0.754,2.207826234699227
128,0.9145352464129757,0.0975933111786345,0.7665,2.6734255910783284
129,0.9102932002495321,0.16750236715998265,0.7635,2.8066626742016525
130,0.9215221459762944,0.09056514473948617,0.68,2.591446840912104
131,0.8933250156031945,0.15484021079615548,0.757,2.283312287822133
132,0.880723643169058,0.16318644950490535,0.713,2.71236567787081
133,0.9238927011852776,0.07971805999972302,0.5845,2.8053480191528797
134,0.9126637554585153,0.12627332083223225,0.767,3.0459235170429166
135,0.9270118527909182,0.10152858201257771,0.7505,4.038738114758861
136,0.8984404242046163,0.18323121981989274,0.694,3.562572495896369
137,0.910168434193338,0.13143606462282914,0.6435,2.4827206372581423
138,0.9186525265127885,0.11040498027853965,0.7475,3.0416481254727112
139,0.8981908920773549,0.1560352613929257,0.7365,2.430771511687417
140,0.9058016219588272,0.12212522666522546,0.7335,2.7008808370232584
141,0.9230193387472994,0.09915720451947392,0.739,2.5413903984208592
142,0.8963194011228945,0.15391769186013768,0.712,2.4864420684203505
143,0.9216469120399251,0.10360984795558931,0.7175,2.668689312135801
144,0.9223955084217093,0.0875052105001257,0.765,2.726218699095305
145,0.908172177175247,0.121330634284072,0.7595,2.9168201132408575
146,0.9252651278926518,0.09102866139817177,0.758,2.6054204600844533
147,0.9029320024953212,0.15610202882323862,0.708,2.571690859552473
148,0.924391765447237,0.13233647803326862,0.578,2.9075524869561193
149,0.9230193387547361,0.11201065526345624,0.786,2.831414877366333
150,0.9135371179039301,0.1161625693801149,0.7265,2.8178427040772513
151,0.9288833437379419,0.0819415092294837,0.7505,2.678084795021452
152,0.9275109170305676,0.09611354950840567,0.489,2.5399278972744943
153,0.9417342482844666,0.06637132234727013,0.7595,2.9461884403328877
154,0.9281347473561578,0.11948889036923159,0.729,2.7037955001178196
155,0.9112913287660143,0.13590509584066077,0.7435,2.3995377947837113
156,0.9444791016843419,0.06127168980103331,0.6755,2.9739634513026103
157,0.9248908297017597,0.10445217674151319,0.6985,2.646721145419404
158,0.9099189020660767,0.1460718743971079,0.7185,2.514266294652596
159,0.9238927011852776,0.11823002257946756,0.691,3.0276102576861157
160,0.9452276980735627,0.06213021975953866,0.773,2.680750437360257
161,0.9528384279624715,0.05592928784142678,0.752,2.993062054162379
162,0.9270118527909182,0.09235723898532561,0.7445,2.903101219574921
163,0.9413599501010111,0.06970237696689163,0.759,2.6372307609464043
164,0.9579538365564566,0.0417427437197381,0.7675,2.9711419436799806
165,0.9498440424278982,0.05516658248994584,0.6135,6.955116314467043
166,0.9044291952663263,0.192217976542276,0.73,2.842845596896019
167,0.929631940119726,0.12305767645069392,0.712,2.5786274503879247
168,0.9342482844666251,0.09820591772244738,0.758,2.463253376011504
169,0.9480973175296319,0.05455476642011186,0.776,2.6694772499618122
170,0.9446038677479726,0.10277336821311833,0.734,2.7639131268383936
171,0.9437305053248676,0.06765782449848579,0.769,2.7518776827162656
172,0.9256394260835439,0.14570353006648773,0.6915,3.061377833420527
173,0.9300062383106181,0.12457369621512664,0.747,3.7022442860013105
174,0.9451029320024953,0.06668003998654393,0.7665,2.959313055722159
175,0.9499688084840924,0.07750957306585815,0.7275,2.6469381022825837
176,0.929631940119726,0.10918663467093344,0.718,3.5045799635446166
177,0.935495945102932,0.09459539632231906,0.6605,2.8945093615949156
178,0.9330006238303181,0.0917262185624663,0.756,2.798431881709723
179,0.9470991890205864,0.07196271781121448,0.7075,2.713838653408922
180,0.946724890837131,0.06767930441734053,0.71,2.7498389298622494
181,0.9480973175296319,0.06534193197082401,0.485,3.6573527361750604
182,0.9408608858390518,0.07580167767294745,0.7675,3.07127415306808
183,0.951715533374922,0.059940816440507104,0.703,3.104417915314436
184,0.9342482844666251,0.10658163544071196,0.7505,2.8169349635478573
185,0.9215221459762944,0.11912912709135341,0.7605,3.653470217836206
186,0.9366188396756082,0.10711152204556398,0.6905,3.217225309891626
187,0.9283842794759826,0.09914019082966874,0.755,3.2329251964932335
188,0.9417342482844666,0.09072485868976651,0.6895,2.5099483916619794
189,0.941983780434038,0.07765784476279047,0.762,2.5709517333263068
190,0.9624454148471616,0.04690105305352139,0.7095,3.211153247625567
191,0.9635683094198378,0.05246498925001776,0.7685,3.2680017325818627
192,0.9597005614547229,0.05707570840144534,0.7335,2.4258349986163084
193,0.9507174048807497,0.05890197073383165,0.765,3.2898096747160888
194,0.9427323767935122,0.07921358277587001,0.6585,2.962492720397655
195,0.9310043668122271,0.08990617539396385,0.753,3.0515863158701686
196,0.9386150966936994,0.12561413956720657,0.464,4.362727433115244
197,0.9363693075483468,0.09714801912506808,0.6405,3.052852704567835
198,0.9444791016843419,0.08493600589625104,0.7485,2.666144916880119
199,0.9479725514660012,0.08832839546562914,0.755,2.624902916449355
