epoch,acc,loss,val_acc,val_loss
152,0.9545851528458645,0.05075554070305498,0.7525,4.051767707232754
153,0.9306300686362082,0.1365554024030513,0.7435,3.286637270543317
154,0.9512164691203993,0.0618282806764154,0.722,2.5997116904817523
155,0.9479725514734378,0.0693749914297364,0.74,2.951614292483777
156,0.9547099189020586,0.05664271106490318,0.7675,2.894712430509186
157,0.9494697442370061,0.08646996231451608,0.7485,2.431148510146886
158,0.9396132252027448,0.0928939824209186,0.7195,2.6447209533676506
159,0.9534622582657517,0.05560688866044267,0.766,2.8545450045074103
160,0.9368683718028696,0.07931647079862267,0.7445,2.7719392477325164
161,0.945227698066126,0.08171035431656454,0.7465,2.4473905721055345
162,0.9547099189169319,0.07886837917254833,0.447,6.468360902965069
163,0.9139114161096955,0.13597125740290367,0.7515,2.781962815235718
164,0.945227698066126,0.07299836829573184,0.7295,2.6477310483087786
165,0.9357454772301934,0.1121694916333984,0.7615,2.955168876613956
166,0.9466001247735003,0.07109325363983982,0.7745,2.4800541825536637
167,0.9560823456019962,0.060323809671473674,0.599,2.669086155299097
168,0.9539613225202744,0.05572746317648182,0.713,3.419396685032174
169,0.947099189028023,0.07715902861064075,0.752,3.2375324337794593
170,0.9437305053025578,0.07507459942950953,0.764,2.6196883949195655
171,0.9282595134123518,0.1561778705342715,0.761,2.7095869018404044
172,0.9362445414847161,0.08797033188313522,0.753,2.63470017084328
173,0.9525888958203369,0.05167757764806377,0.746,2.454693418551702
174,0.9391141609482221,0.08238211692804273,0.6555,4.997984697228298
175,0.9483468496643299,0.06345521627157126,0.7435,4.97539240902476
176,0.9543356207111665,0.06202175130937492,0.672,2.3247820543311537
177,0.9421085464753587,0.09019700038956051,0.7615,3.1990038207436444
178,0.9592014971927636,0.05192013017825099,0.6275,5.126137300021947
179,0.9330006238377548,0.13066188778939727,0.76,2.6171401205205767
180,0.9568309419837804,0.05149429822580265,0.703,2.5189255821276455
181,0.9604491578290705,0.05661661526362115,0.754,2.838252748481929
182,0.9498440424204616,0.07976024962375748,0.729,3.643945716562299
183,0.9579538365564566,0.06317782954134789,0.754,2.951528434475418
184,0.9537117903930131,0.07354485832823031,0.7575,3.2743115560914338
185,0.9408608858464884,0.10627311135147156,0.7135,3.428024816003628
186,0.9376169681846538,0.08575399059340263,0.744,3.8255427617272364
187,0.953337492202121,0.06859711969588085,0.466,3.925519546329975
188,0.9601996257018091,0.05452704184683689,0.765,3.2391644325311044
189,0.9510917030567686,0.062326311032002986,0.7685,2.6502639471408327
190,0.9534622582657517,0.05707680283200954,0.7315,3.1518532788800075
191,0.9417342482844666,0.08586818690666509,0.7355,2.824062752581085
192,0.9639426076107299,0.04326587473907254,0.7705,3.080100717287394
193,0.9409856519026825,0.12254350867192275,0.697,7.649381063945771
194,0.9479725514660012,0.10667161394318209,0.745,2.792994583523832
195,0.9442295695570805,0.08646448202211081,0.738,2.3203072646679357
196,0.9545851528458645,0.05643154645869677,0.6505,3.3484721517041325
197,0.9665626949469744,0.040391473444238254,0.6875,8.644597358985338
198,0.9611977542108546,0.0419414939689739,0.7655,3.4146703701540826
199,0.9297567061833568,0.13009322315601873,0.723,3.2350268787523966
